#,,"generated_by='OpenQuake engine 3.19.0', start_date='2024-05-21T13:07:23', checksum=1184076472"
site_id,event_id,gmv_PGA
327,0,1.05332E-02
328,0,1.05463E-02
329,0,1.05537E-02
330,0,1.05552E-02
331,0,1.05509E-02
332,0,1.05408E-02
333,0,1.05249E-02
334,0,1.05044E-02
335,0,1.04826E-02
336,0,1.04599E-02
337,0,1.04360E-02
338,0,1.04111E-02
339,0,1.03818E-02
340,0,1.03470E-02
341,0,1.03068E-02
342,0,1.02614E-02
343,0,1.02109E-02
344,0,1.01554E-02
345,0,1.00951E-02
346,0,1.00301E-02
347,0,9.96056E-03
348,0,9.88675E-03
349,0,9.80879E-03
350,0,9.98824E-03
351,0,1.00638E-02
352,0,1.01350E-02
353,0,1.02017E-02
354,0,1.02636E-02
355,0,1.03206E-02
356,0,1.03725E-02
357,0,1.04192E-02
358,0,1.04606E-02
359,0,1.04965E-02
360,0,1.05269E-02
361,0,1.05516E-02
362,0,1.05706E-02
363,0,1.05838E-02
364,0,1.05911E-02
365,0,1.05926E-02
366,0,1.05883E-02
367,0,1.05782E-02
368,0,1.05623E-02
369,0,1.05438E-02
370,0,1.05242E-02
371,0,1.05036E-02
372,0,1.04820E-02
373,0,1.04580E-02
374,0,1.04284E-02
375,0,1.03933E-02
376,0,1.03528E-02
377,0,1.03071E-02
378,0,1.02562E-02
379,0,1.02002E-02
380,0,1.01394E-02
381,0,1.00739E-02
382,0,1.00038E-02
383,0,9.92946E-03
384,0,9.85090E-03
385,0,1.00169E-02
386,0,1.00929E-02
387,0,1.01645E-02
388,0,1.02315E-02
389,0,1.02937E-02
390,0,1.03510E-02
391,0,1.04032E-02
392,0,1.04502E-02
393,0,1.04918E-02
394,0,1.05279E-02
395,0,1.05584E-02
396,0,1.05832E-02
397,0,1.06023E-02
398,0,1.06155E-02
399,0,1.06229E-02
400,0,1.06245E-02
401,0,1.06201E-02
402,0,1.06099E-02
403,0,1.05950E-02
404,0,1.05788E-02
405,0,1.05615E-02
406,0,1.05432E-02
407,0,1.05236E-02
408,0,1.04994E-02
409,0,1.04697E-02
410,0,1.04343E-02
411,0,1.03936E-02
412,0,1.03475E-02
413,0,1.02962E-02
414,0,1.02398E-02
415,0,1.01786E-02
416,0,1.01126E-02
417,0,1.00421E-02
418,0,9.96723E-03
419,0,9.88814E-03
420,0,1.00404E-02
421,0,1.01167E-02
422,0,1.01886E-02
423,0,1.02559E-02
424,0,1.03184E-02
425,0,1.03759E-02
426,0,1.04283E-02
427,0,1.04755E-02
428,0,1.05173E-02
429,0,1.05535E-02
430,0,1.05842E-02
431,0,1.06091E-02
432,0,1.06283E-02
433,0,1.06416E-02
434,0,1.06490E-02
435,0,1.06506E-02
436,0,1.06462E-02
437,0,1.06360E-02
438,0,1.06232E-02
439,0,1.06094E-02
440,0,1.05944E-02
441,0,1.05784E-02
442,0,1.05597E-02
443,0,1.05354E-02
444,0,1.05055E-02
445,0,1.04699E-02
446,0,1.04289E-02
447,0,1.03825E-02
448,0,1.03309E-02
449,0,1.02742E-02
450,0,1.02126E-02
451,0,1.01463E-02
452,0,1.00753E-02
453,0,9.99998E-03
454,0,9.92042E-03
455,0,1.00587E-02
456,0,1.01353E-02
457,0,1.02073E-02
458,0,1.02749E-02
459,0,1.03376E-02
460,0,1.03953E-02
461,0,1.04479E-02
462,0,1.04952E-02
463,0,1.05371E-02
464,0,1.05735E-02
465,0,1.06042E-02
466,0,1.06293E-02
467,0,1.06485E-02
468,0,1.06618E-02
469,0,1.06693E-02
470,0,1.06708E-02
471,0,1.06664E-02
472,0,1.06574E-02
473,0,1.06470E-02
474,0,1.06354E-02
475,0,1.06228E-02
476,0,1.06089E-02
477,0,1.05902E-02
478,0,1.05658E-02
479,0,1.05357E-02
480,0,1.05000E-02
481,0,1.04587E-02
482,0,1.04121E-02
483,0,1.03602E-02
484,0,1.03033E-02
485,0,1.02414E-02
486,0,1.01746E-02
487,0,1.01033E-02
488,0,1.00276E-02
489,0,9.94768E-03
490,0,1.00717E-02
491,0,1.01484E-02
492,0,1.02207E-02
493,0,1.02883E-02
494,0,1.03512E-02
495,0,1.04090E-02
496,0,1.04618E-02
497,0,1.05092E-02
498,0,1.05512E-02
499,0,1.05877E-02
500,0,1.06185E-02
501,0,1.06436E-02
502,0,1.06628E-02
503,0,1.06762E-02
504,0,1.06837E-02
505,0,1.06852E-02
506,0,1.06809E-02
507,0,1.06741E-02
508,0,1.06661E-02
509,0,1.06570E-02
510,0,1.06467E-02
511,0,1.06338E-02
512,0,1.06150E-02
513,0,1.05905E-02
514,0,1.05603E-02
515,0,1.05244E-02
516,0,1.04830E-02
517,0,1.04362E-02
518,0,1.03841E-02
519,0,1.03268E-02
520,0,1.02647E-02
521,0,1.01977E-02
522,0,1.01261E-02
523,0,1.00501E-02
524,0,9.96980E-03
525,0,1.00794E-02
526,0,1.01562E-02
527,0,1.02285E-02
528,0,1.02963E-02
529,0,1.03592E-02
530,0,1.04172E-02
531,0,1.04700E-02
532,0,1.05175E-02
533,0,1.05595E-02
534,0,1.05961E-02
535,0,1.06269E-02
536,0,1.06520E-02
537,0,1.06713E-02
538,0,1.06847E-02
539,0,1.06922E-02
540,0,1.06937E-02
541,0,1.06906E-02
542,0,1.06861E-02
543,0,1.06806E-02
544,0,1.06739E-02
545,0,1.06658E-02
546,0,1.06529E-02
547,0,1.06340E-02
548,0,1.06094E-02
549,0,1.05791E-02
550,0,1.05431E-02
551,0,1.05015E-02
552,0,1.04546E-02
553,0,1.04023E-02
554,0,1.03449E-02
555,0,1.02825E-02
556,0,1.02153E-02
557,0,1.01435E-02
558,0,1.00673E-02
559,0,9.98674E-03
560,0,1.00817E-02
561,0,1.01586E-02
562,0,1.02309E-02
563,0,1.02987E-02
564,0,1.03617E-02
565,0,1.04196E-02
566,0,1.04724E-02
567,0,1.05199E-02
568,0,1.05620E-02
569,0,1.05986E-02
570,0,1.06294E-02
571,0,1.06545E-02
572,0,1.06738E-02
573,0,1.06872E-02
574,0,1.06947E-02
575,0,1.06964E-02
576,0,1.06955E-02
577,0,1.06935E-02
578,0,1.06904E-02
579,0,1.06861E-02
580,0,1.06790E-02
581,0,1.06661E-02
582,0,1.06472E-02
583,0,1.06225E-02
584,0,1.05921E-02
585,0,1.05560E-02
586,0,1.05144E-02
587,0,1.04673E-02
588,0,1.04149E-02
589,0,1.03574E-02
590,0,1.02949E-02
591,0,1.02276E-02
592,0,1.01556E-02
593,0,1.00792E-02
594,0,9.99845E-03
595,0,1.00787E-02
596,0,1.01555E-02
597,0,1.02278E-02
598,0,1.02956E-02
599,0,1.03585E-02
600,0,1.04164E-02
601,0,1.04692E-02
602,0,1.05167E-02
603,0,1.05587E-02
604,0,1.05952E-02
605,0,1.06261E-02
606,0,1.06512E-02
607,0,1.06704E-02
608,0,1.06838E-02
609,0,1.06913E-02
610,0,1.06942E-02
611,0,1.06958E-02
612,0,1.06962E-02
613,0,1.06955E-02
614,0,1.06934E-02
615,0,1.06864E-02
616,0,1.06734E-02
617,0,1.06545E-02
618,0,1.06298E-02
619,0,1.05993E-02
620,0,1.05632E-02
621,0,1.05215E-02
622,0,1.04744E-02
623,0,1.04219E-02
624,0,1.03643E-02
625,0,1.03017E-02
626,0,1.02343E-02
627,0,1.01622E-02
628,0,1.00857E-02
629,0,1.00049E-02
630,0,1.00703E-02
631,0,1.01470E-02
632,0,1.02192E-02
633,0,1.02869E-02
634,0,1.03497E-02
635,0,1.04075E-02
636,0,1.04602E-02
637,0,1.05076E-02
638,0,1.05496E-02
639,0,1.05860E-02
640,0,1.06168E-02
641,0,1.06419E-02
642,0,1.06611E-02
643,0,1.06745E-02
644,0,1.06821E-02
645,0,1.06873E-02
646,0,1.06913E-02
647,0,1.06942E-02
648,0,1.06960E-02
649,0,1.06948E-02
650,0,1.06877E-02
651,0,1.06747E-02
652,0,1.06559E-02
653,0,1.06311E-02
654,0,1.06007E-02
655,0,1.05645E-02
656,0,1.05228E-02
657,0,1.04757E-02
658,0,1.04232E-02
659,0,1.03656E-02
660,0,1.03030E-02
661,0,1.02355E-02
662,0,1.01634E-02
663,0,1.00869E-02
664,0,1.00061E-02
665,0,1.00566E-02
666,0,1.01331E-02
667,0,1.02052E-02
668,0,1.02726E-02
669,0,1.03353E-02
670,0,1.03930E-02
671,0,1.04455E-02
672,0,1.04928E-02
673,0,1.05347E-02
674,0,1.05710E-02
675,0,1.06017E-02
676,0,1.06267E-02
677,0,1.06459E-02
678,0,1.06592E-02
679,0,1.06681E-02
680,0,1.06757E-02
681,0,1.06822E-02
682,0,1.06875E-02
683,0,1.06914E-02
684,0,1.06903E-02
685,0,1.06832E-02
686,0,1.06702E-02
687,0,1.06513E-02
688,0,1.06266E-02
689,0,1.05961E-02
690,0,1.05600E-02
691,0,1.05183E-02
692,0,1.04712E-02
693,0,1.04188E-02
694,0,1.03612E-02
695,0,1.02987E-02
696,0,1.02313E-02
697,0,1.01592E-02
698,0,1.00827E-02
699,0,1.00020E-02
700,0,1.00377E-02
701,0,1.01139E-02
702,0,1.01857E-02
703,0,1.02529E-02
704,0,1.03154E-02
705,0,1.03728E-02
706,0,1.04252E-02
707,0,1.04723E-02
708,0,1.05141E-02
709,0,1.05503E-02
710,0,1.05809E-02
711,0,1.06058E-02
712,0,1.06249E-02
713,0,1.06383E-02
714,0,1.06494E-02
715,0,1.06594E-02
716,0,1.06683E-02
717,0,1.06761E-02
718,0,1.06809E-02
719,0,1.06797E-02
720,0,1.06727E-02
721,0,1.06597E-02
722,0,1.06409E-02
723,0,1.06162E-02
724,0,1.05858E-02
725,0,1.05497E-02
726,0,1.05081E-02
727,0,1.04611E-02
728,0,1.04087E-02
729,0,1.03512E-02
730,0,1.02888E-02
731,0,1.02215E-02
732,0,1.01496E-02
733,0,1.00732E-02
734,0,9.99258E-03
735,0,1.00135E-02
736,0,1.00894E-02
737,0,1.01609E-02
738,0,1.02278E-02
739,0,1.02900E-02
740,0,1.03472E-02
741,0,1.03993E-02
742,0,1.04462E-02
743,0,1.04877E-02
744,0,1.05238E-02
745,0,1.05542E-02
746,0,1.05790E-02
747,0,1.05980E-02
748,0,1.06127E-02
749,0,1.06262E-02
750,0,1.06386E-02
751,0,1.06499E-02
752,0,1.06597E-02
753,0,1.06645E-02
754,0,1.06633E-02
755,0,1.06563E-02
756,0,1.06434E-02
757,0,1.06245E-02
758,0,1.05999E-02
759,0,1.05696E-02
760,0,1.05336E-02
761,0,1.04921E-02
762,0,1.04452E-02
763,0,1.03930E-02
764,0,1.03357E-02
765,0,1.02734E-02
766,0,1.02063E-02
767,0,1.01345E-02
768,0,1.00584E-02
769,0,9.97796E-03
770,0,9.98417E-03
771,0,1.00597E-02
772,0,1.01308E-02
773,0,1.01973E-02
774,0,1.02592E-02
775,0,1.03161E-02
776,0,1.03679E-02
777,0,1.04145E-02
778,0,1.04558E-02
779,0,1.04917E-02
780,0,1.05220E-02
781,0,1.05466E-02
782,0,1.05657E-02
783,0,1.05826E-02
784,0,1.05984E-02
785,0,1.06132E-02
786,0,1.06268E-02
787,0,1.06375E-02
788,0,1.06422E-02
789,0,1.06411E-02
790,0,1.06341E-02
791,0,1.06212E-02
792,0,1.06024E-02
793,0,1.05779E-02
794,0,1.05477E-02
795,0,1.05118E-02
796,0,1.04705E-02
797,0,1.04237E-02
798,0,1.03717E-02
799,0,1.03146E-02
800,0,1.02525E-02
801,0,1.01856E-02
802,0,1.01141E-02
803,0,1.00383E-02
804,0,9.95812E-03
805,0,9.94976E-03
806,0,1.00248E-02
807,0,1.00954E-02
808,0,1.01616E-02
809,0,1.02230E-02
810,0,1.02795E-02
811,0,1.03311E-02
812,0,1.03774E-02
813,0,1.04184E-02
814,0,1.04540E-02
815,0,1.04841E-02
816,0,1.05086E-02
817,0,1.05289E-02
818,0,1.05480E-02
819,0,1.05662E-02
820,0,1.05833E-02
821,0,1.05989E-02
822,0,1.06094E-02
823,0,1.06142E-02
824,0,1.06130E-02
825,0,1.06060E-02
826,0,1.05932E-02
827,0,1.05745E-02
828,0,1.05501E-02
829,0,1.05201E-02
830,0,1.04844E-02
831,0,1.04432E-02
832,0,1.03967E-02
833,0,1.03449E-02
834,0,1.02880E-02
835,0,1.02262E-02
836,0,1.01596E-02
837,0,1.00885E-02
838,0,1.00129E-02
839,0,9.93314E-03
840,0,9.91037E-03
841,0,9.98486E-03
842,0,1.00550E-02
843,0,1.01207E-02
844,0,1.01816E-02
845,0,1.02378E-02
846,0,1.02889E-02
847,0,1.03349E-02
848,0,1.03756E-02
849,0,1.04109E-02
850,0,1.04408E-02
851,0,1.04653E-02
852,0,1.04877E-02
853,0,1.05091E-02
854,0,1.05295E-02
855,0,1.05489E-02
856,0,1.05652E-02
857,0,1.05757E-02
858,0,1.05804E-02
859,0,1.05793E-02
860,0,1.05723E-02
861,0,1.05595E-02
862,0,1.05410E-02
863,0,1.05167E-02
864,0,1.04868E-02
865,0,1.04513E-02
866,0,1.04104E-02
867,0,1.03641E-02
868,0,1.03126E-02
869,0,1.02560E-02
870,0,1.01946E-02
871,0,1.01284E-02
872,0,1.00576E-02
873,0,9.98244E-03
874,0,9.90309E-03
875,0,9.86610E-03
876,0,9.93999E-03
877,0,1.00096E-02
878,0,1.00747E-02
879,0,1.01352E-02
880,0,1.01908E-02
881,0,1.02415E-02
882,0,1.02871E-02
883,0,1.03275E-02
884,0,1.03626E-02
885,0,1.03922E-02
886,0,1.04178E-02
887,0,1.04424E-02
888,0,1.04660E-02
889,0,1.04886E-02
890,0,1.05098E-02
891,0,1.05259E-02
892,0,1.05364E-02
893,0,1.05410E-02
894,0,1.05399E-02
895,0,1.05330E-02
896,0,1.05203E-02
897,0,1.05018E-02
898,0,1.04777E-02
899,0,1.04480E-02
900,0,1.04128E-02
901,0,1.03721E-02
902,0,1.03261E-02
903,0,1.02749E-02
904,0,1.02187E-02
905,0,1.01577E-02
906,0,1.00919E-02
907,0,1.00215E-02
908,0,9.94689E-03
909,0,9.86802E-03
910,0,9.81708E-03
911,0,9.89031E-03
912,0,9.95928E-03
913,0,1.00238E-02
914,0,1.00837E-02
915,0,1.01389E-02
916,0,1.01891E-02
917,0,1.02343E-02
918,0,1.02743E-02
919,0,1.03090E-02
920,0,1.03386E-02
921,0,1.03662E-02
922,0,1.03929E-02
923,0,1.04187E-02
924,0,1.04434E-02
925,0,1.04651E-02
926,0,1.04812E-02
927,0,1.04916E-02
928,0,1.04962E-02
929,0,1.04951E-02
930,0,1.04882E-02
931,0,1.04756E-02
932,0,1.04573E-02
933,0,1.04333E-02
934,0,1.04038E-02
935,0,1.03688E-02
936,0,1.03284E-02
937,0,1.02828E-02
938,0,1.02320E-02
939,0,1.01762E-02
940,0,1.01156E-02
941,0,1.00503E-02
942,0,9.98049E-03
943,0,9.90637E-03
944,0,9.82807E-03
945,0,9.76344E-03
946,0,9.83595E-03
947,0,9.90421E-03
948,0,9.96813E-03
949,0,1.00275E-02
950,0,1.00820E-02
951,0,1.01318E-02
952,0,1.01765E-02
953,0,1.02161E-02
954,0,1.02504E-02
955,0,1.02810E-02
956,0,1.03107E-02
957,0,1.03394E-02
958,0,1.03673E-02
959,0,1.03937E-02
960,0,1.04152E-02
961,0,1.04311E-02
962,0,1.04414E-02
963,0,1.04460E-02
964,0,1.04448E-02
965,0,1.04380E-02
966,0,1.04255E-02
967,0,1.04074E-02
968,0,1.03836E-02
969,0,1.03543E-02
970,0,1.03196E-02
971,0,1.02796E-02
972,0,1.02344E-02
973,0,1.01840E-02
974,0,1.01287E-02
975,0,1.00686E-02
976,0,1.00038E-02
977,0,9.93451E-03
978,0,9.86100E-03
979,0,9.78333E-03
980,0,9.70531E-03
981,0,9.77705E-03
982,0,9.84458E-03
983,0,9.90778E-03
984,0,9.96646E-03
985,0,1.00204E-02
986,0,1.00696E-02
987,0,1.01138E-02
988,0,1.01530E-02
989,0,1.01873E-02
990,0,1.02197E-02
991,0,1.02513E-02
992,0,1.02821E-02
993,0,1.03119E-02
994,0,1.03387E-02
995,0,1.03601E-02
996,0,1.03758E-02
997,0,1.03860E-02
998,0,1.03905E-02
999,0,1.03894E-02
1000,0,1.03826E-02
1001,0,1.03702E-02
1002,0,1.03522E-02
1003,0,1.03287E-02
1004,0,1.02997E-02
1005,0,1.02654E-02
1006,0,1.02257E-02
1007,0,1.01808E-02
1008,0,1.01309E-02
1009,0,1.00761E-02
1010,0,1.00166E-02
1011,0,9.95238E-03
1012,0,9.88375E-03
1013,0,9.81086E-03
1014,0,9.73389E-03
1015,0,9.64289E-03
1016,0,9.71377E-03
1017,0,9.78051E-03
1018,0,9.84298E-03
1019,0,9.90098E-03
1020,0,9.95432E-03
1021,0,1.00029E-02
1022,0,1.00466E-02
1023,0,1.00853E-02
1024,0,1.01205E-02
1025,0,1.01548E-02
1026,0,1.01883E-02
1027,0,1.02209E-02
1028,0,1.02522E-02
1029,0,1.02788E-02
1030,0,1.02999E-02
1031,0,1.03155E-02
1032,0,1.03255E-02
1033,0,1.03300E-02
1034,0,1.03289E-02
1035,0,1.03222E-02
1036,0,1.03099E-02
1037,0,1.02921E-02
1038,0,1.02688E-02
1039,0,1.02401E-02
1040,0,1.02061E-02
1041,0,1.01668E-02
1042,0,1.01225E-02
1043,0,1.00730E-02
1044,0,1.00188E-02
1045,0,9.95981E-03
1046,0,9.89627E-03
1047,0,9.82829E-03
1048,0,9.75616E-03
1049,0,9.67994E-03
1050,0,9.57626E-03
1051,0,9.64630E-03
1052,0,9.71218E-03
1053,0,9.77387E-03
1054,0,9.83113E-03
1055,0,9.88380E-03
1056,0,9.93179E-03
1057,0,9.97492E-03
1058,0,1.00134E-02
1059,0,1.00503E-02
1060,0,1.00864E-02
1061,0,1.01217E-02
1062,0,1.01562E-02
1063,0,1.01877E-02
1064,0,1.02140E-02
1065,0,1.02348E-02
1066,0,1.02502E-02
1067,0,1.02601E-02
1068,0,1.02646E-02
1069,0,1.02635E-02
1070,0,1.02568E-02
1071,0,1.02447E-02
1072,0,1.02271E-02
1073,0,1.02041E-02
1074,0,1.01757E-02
1075,0,1.01420E-02
1076,0,1.01032E-02
1077,0,1.00593E-02
1078,0,1.00104E-02
1079,0,9.95675E-03
1080,0,9.89845E-03
1081,0,9.83556E-03
1082,0,9.76834E-03
1083,0,9.69699E-03
1084,0,9.62156E-03
1085,0,9.50563E-03
1086,0,9.57475E-03
1087,0,9.63975E-03
1088,0,9.70062E-03
1089,0,9.75712E-03
1090,0,9.80908E-03
1091,0,9.85637E-03
1092,0,9.89891E-03
1093,0,9.93823E-03
1094,0,9.97680E-03
1095,0,1.00146E-02
1096,0,1.00516E-02
1097,0,1.00874E-02
1098,0,1.01186E-02
1099,0,1.01445E-02
1100,0,1.01651E-02
1101,0,1.01803E-02
1102,0,1.01901E-02
1103,0,1.01944E-02
1104,0,1.01933E-02
1105,0,1.01868E-02
1106,0,1.01748E-02
1107,0,1.01574E-02
1108,0,1.01346E-02
1109,0,1.01066E-02
1110,0,1.00733E-02
1111,0,1.00349E-02
1112,0,9.99158E-03
1113,0,9.94331E-03
1114,0,9.89024E-03
1115,0,9.83263E-03
1116,0,9.77047E-03
1117,0,9.70405E-03
1118,0,9.63352E-03
1119,0,9.55895E-03
1120,0,9.43116E-03
1121,0,9.49932E-03
1122,0,9.56340E-03
1123,0,9.62341E-03
1124,0,9.67911E-03
1125,0,9.73028E-03
1126,0,9.77694E-03
1127,0,9.81919E-03
1128,0,9.85999E-03
1129,0,9.90016E-03
1130,0,9.93960E-03
1131,0,9.97830E-03
1132,0,1.00142E-02
1133,0,1.00449E-02
1134,0,1.00704E-02
1135,0,1.00908E-02
1136,0,1.01058E-02
1137,0,1.01155E-02
