Longitude,Latitude
107.40409009009005,-7.4068738738738755
107.40409009009005,-7.388855855855858
107.40409009009005,-7.37083783783784
107.40409009009005,-7.352819819819822
107.40409009009005,-7.334801801801804
107.40409009009005,-7.316783783783786
107.40409009009005,-7.2987657657657685
107.40409009009005,-7.280747747747751
107.40409009009005,-7.262729729729733
107.40409009009005,-7.244711711711715
107.40409009009005,-7.226693693693697
107.40409009009005,-7.208675675675679
107.40409009009005,-7.1906576576576615
107.40409009009005,-7.172639639639644
107.40409009009005,-7.154621621621626
107.40409009009005,-7.136603603603608
107.40409009009005,-7.11858558558559
107.40409009009005,-7.100567567567572
107.40409009009005,-7.0825495495495545
107.40409009009005,-7.064531531531537
107.40409009009005,-7.046513513513519
107.40409009009005,-7.028495495495501
107.40409009009005,-7.010477477477483
107.40409009009005,-6.992459459459465
107.40409009009005,-6.9744414414414475
107.40409009009005,-6.95642342342343
107.40409009009005,-6.938405405405412
107.42210810810806,-7.533
107.42210810810806,-7.5149819819819825
107.42210810810806,-7.496963963963965
107.42210810810806,-7.478945945945947
107.42210810810806,-7.460927927927929
107.42210810810806,-7.442909909909911
107.42210810810806,-7.424891891891893
107.42210810810806,-7.4068738738738755
107.42210810810806,-7.388855855855858
107.42210810810806,-7.37083783783784
107.42210810810806,-7.352819819819822
107.42210810810806,-7.334801801801804
107.42210810810806,-7.316783783783786
107.42210810810806,-7.2987657657657685
107.42210810810806,-7.280747747747751
107.42210810810806,-7.262729729729733
107.42210810810806,-7.244711711711715
107.42210810810806,-7.226693693693697
107.42210810810806,-7.208675675675679
107.42210810810806,-7.1906576576576615
107.42210810810806,-7.172639639639644
107.42210810810806,-7.154621621621626
107.42210810810806,-7.136603603603608
107.42210810810806,-7.11858558558559
107.42210810810806,-7.100567567567572
107.42210810810806,-7.0825495495495545
107.42210810810806,-7.064531531531537
107.42210810810806,-7.046513513513519
107.42210810810806,-7.028495495495501
107.42210810810806,-7.010477477477483
107.42210810810806,-6.992459459459465
107.42210810810806,-6.9744414414414475
107.42210810810806,-6.95642342342343
107.42210810810806,-6.938405405405412
107.44012612612607,-7.533
107.44012612612607,-7.5149819819819825
107.44012612612607,-7.496963963963965
107.44012612612607,-7.478945945945947
107.44012612612607,-7.460927927927929
107.44012612612607,-7.442909909909911
107.44012612612607,-7.424891891891893
107.44012612612607,-7.4068738738738755
107.44012612612607,-7.388855855855858
107.44012612612607,-7.37083783783784
107.44012612612607,-7.352819819819822
107.44012612612607,-7.334801801801804
107.44012612612607,-7.316783783783786
107.44012612612607,-7.2987657657657685
107.44012612612607,-7.280747747747751
107.44012612612607,-7.262729729729733
107.44012612612607,-7.244711711711715
107.44012612612607,-7.226693693693697
107.44012612612607,-7.208675675675679
107.44012612612607,-7.1906576576576615
107.44012612612607,-7.172639639639644
107.44012612612607,-7.154621621621626
107.44012612612607,-7.136603603603608
107.44012612612607,-7.11858558558559
107.44012612612607,-7.100567567567572
107.44012612612607,-7.0825495495495545
107.44012612612607,-7.064531531531537
107.44012612612607,-7.046513513513519
107.44012612612607,-7.028495495495501
107.44012612612607,-7.010477477477483
107.44012612612607,-6.992459459459465
107.44012612612607,-6.9744414414414475
107.44012612612607,-6.95642342342343
107.44012612612607,-6.938405405405412
107.45814414414409,-7.533
107.45814414414409,-7.5149819819819825
107.45814414414409,-7.496963963963965
107.45814414414409,-7.478945945945947
107.45814414414409,-7.460927927927929
107.45814414414409,-7.442909909909911
107.45814414414409,-7.424891891891893
107.45814414414409,-7.4068738738738755
107.45814414414409,-7.388855855855858
107.45814414414409,-7.37083783783784
107.45814414414409,-7.352819819819822
107.45814414414409,-7.334801801801804
107.45814414414409,-7.316783783783786
107.45814414414409,-7.2987657657657685
107.45814414414409,-7.280747747747751
107.45814414414409,-7.262729729729733
107.45814414414409,-7.244711711711715
107.45814414414409,-7.226693693693697
107.45814414414409,-7.208675675675679
107.45814414414409,-7.1906576576576615
107.45814414414409,-7.172639639639644
107.45814414414409,-7.154621621621626
107.45814414414409,-7.136603603603608
107.45814414414409,-7.11858558558559
107.45814414414409,-7.100567567567572
107.45814414414409,-7.0825495495495545
107.45814414414409,-7.064531531531537
107.45814414414409,-7.046513513513519
107.45814414414409,-7.028495495495501
107.45814414414409,-7.010477477477483
107.45814414414409,-6.992459459459465
107.45814414414409,-6.9744414414414475
107.45814414414409,-6.95642342342343
107.45814414414409,-6.938405405405412
107.4761621621621,-7.533
107.4761621621621,-7.5149819819819825
107.4761621621621,-7.496963963963965
107.4761621621621,-7.478945945945947
107.4761621621621,-7.460927927927929
107.4761621621621,-7.442909909909911
107.4761621621621,-7.424891891891893
107.4761621621621,-7.4068738738738755
107.4761621621621,-7.388855855855858
107.4761621621621,-7.37083783783784
107.4761621621621,-7.352819819819822
107.4761621621621,-7.334801801801804
107.4761621621621,-7.316783783783786
107.4761621621621,-7.2987657657657685
107.4761621621621,-7.280747747747751
107.4761621621621,-7.262729729729733
107.4761621621621,-7.244711711711715
107.4761621621621,-7.226693693693697
107.4761621621621,-7.208675675675679
107.4761621621621,-7.1906576576576615
107.4761621621621,-7.172639639639644
107.4761621621621,-7.154621621621626
107.4761621621621,-7.136603603603608
107.4761621621621,-7.11858558558559
107.4761621621621,-7.100567567567572
107.4761621621621,-7.0825495495495545
107.4761621621621,-7.064531531531537
107.4761621621621,-7.046513513513519
107.4761621621621,-7.028495495495501
107.4761621621621,-7.010477477477483
107.4761621621621,-6.992459459459465
107.4761621621621,-6.9744414414414475
107.4761621621621,-6.95642342342343
107.4761621621621,-6.938405405405412
107.49418018018011,-7.533
107.49418018018011,-7.5149819819819825
107.49418018018011,-7.496963963963965
107.49418018018011,-7.478945945945947
107.49418018018011,-7.460927927927929
107.49418018018011,-7.442909909909911
107.49418018018011,-7.424891891891893
107.49418018018011,-7.4068738738738755
107.49418018018011,-7.388855855855858
107.49418018018011,-7.37083783783784
107.49418018018011,-7.352819819819822
107.49418018018011,-7.334801801801804
107.49418018018011,-7.316783783783786
107.49418018018011,-7.2987657657657685
107.49418018018011,-7.280747747747751
107.49418018018011,-7.262729729729733
107.49418018018011,-7.244711711711715
107.49418018018011,-7.226693693693697
107.49418018018011,-7.208675675675679
107.49418018018011,-7.1906576576576615
107.49418018018011,-7.172639639639644
107.49418018018011,-7.154621621621626
107.49418018018011,-7.136603603603608
107.49418018018011,-7.11858558558559
107.49418018018011,-7.100567567567572
107.49418018018011,-7.0825495495495545
107.49418018018011,-7.064531531531537
107.49418018018011,-7.046513513513519
107.49418018018011,-7.028495495495501
107.49418018018011,-7.010477477477483
107.49418018018011,-6.992459459459465
107.49418018018011,-6.9744414414414475
107.49418018018011,-6.95642342342343
107.49418018018011,-6.938405405405412
107.51219819819812,-7.533
107.51219819819812,-7.5149819819819825
107.51219819819812,-7.496963963963965
107.51219819819812,-7.478945945945947
107.51219819819812,-7.460927927927929
107.51219819819812,-7.442909909909911
107.51219819819812,-7.424891891891893
107.51219819819812,-7.4068738738738755
107.51219819819812,-7.388855855855858
107.51219819819812,-7.37083783783784
107.51219819819812,-7.352819819819822
107.51219819819812,-7.334801801801804
107.51219819819812,-7.316783783783786
107.51219819819812,-7.2987657657657685
107.51219819819812,-7.280747747747751
107.51219819819812,-7.262729729729733
107.51219819819812,-7.244711711711715
107.51219819819812,-7.226693693693697
107.51219819819812,-7.208675675675679
107.51219819819812,-7.1906576576576615
107.51219819819812,-7.172639639639644
107.51219819819812,-7.154621621621626
107.51219819819812,-7.136603603603608
107.51219819819812,-7.11858558558559
107.51219819819812,-7.100567567567572
107.51219819819812,-7.0825495495495545
107.51219819819812,-7.064531531531537
107.51219819819812,-7.046513513513519
107.51219819819812,-7.028495495495501
107.51219819819812,-7.010477477477483
107.51219819819812,-6.992459459459465
107.51219819819812,-6.9744414414414475
107.51219819819812,-6.95642342342343
107.51219819819812,-6.938405405405412
107.53021621621613,-7.533
107.53021621621613,-7.5149819819819825
107.53021621621613,-7.496963963963965
107.53021621621613,-7.478945945945947
107.53021621621613,-7.460927927927929
107.53021621621613,-7.442909909909911
107.53021621621613,-7.424891891891893
107.53021621621613,-7.4068738738738755
107.53021621621613,-7.388855855855858
107.53021621621613,-7.37083783783784
107.53021621621613,-7.352819819819822
107.53021621621613,-7.334801801801804
107.53021621621613,-7.316783783783786
107.53021621621613,-7.2987657657657685
107.53021621621613,-7.280747747747751
107.53021621621613,-7.262729729729733
107.53021621621613,-7.244711711711715
107.53021621621613,-7.226693693693697
107.53021621621613,-7.208675675675679
107.53021621621613,-7.1906576576576615
107.53021621621613,-7.172639639639644
107.53021621621613,-7.154621621621626
107.53021621621613,-7.136603603603608
107.53021621621613,-7.11858558558559
107.53021621621613,-7.100567567567572
107.53021621621613,-7.0825495495495545
107.53021621621613,-7.064531531531537
107.53021621621613,-7.046513513513519
107.53021621621613,-7.028495495495501
107.53021621621613,-7.010477477477483
107.53021621621613,-6.992459459459465
107.53021621621613,-6.9744414414414475
107.53021621621613,-6.95642342342343
107.53021621621613,-6.938405405405412
107.54823423423414,-7.533
107.54823423423414,-7.5149819819819825
107.54823423423414,-7.496963963963965
107.54823423423414,-7.478945945945947
107.54823423423414,-7.460927927927929
107.54823423423414,-7.442909909909911
107.54823423423414,-7.424891891891893
107.54823423423414,-7.4068738738738755
107.54823423423414,-7.388855855855858
107.54823423423414,-7.37083783783784
107.54823423423414,-7.352819819819822
107.54823423423414,-7.334801801801804
107.54823423423414,-7.316783783783786
107.54823423423414,-7.2987657657657685
107.54823423423414,-7.280747747747751
107.54823423423414,-7.262729729729733
107.54823423423414,-7.244711711711715
107.54823423423414,-7.226693693693697
107.54823423423414,-7.208675675675679
107.54823423423414,-7.1906576576576615
107.54823423423414,-7.172639639639644
107.54823423423414,-7.154621621621626
107.54823423423414,-7.136603603603608
107.54823423423414,-7.11858558558559
107.54823423423414,-7.100567567567572
107.54823423423414,-7.0825495495495545
107.54823423423414,-7.064531531531537
107.54823423423414,-7.046513513513519
107.54823423423414,-7.028495495495501
107.54823423423414,-7.010477477477483
107.54823423423414,-6.992459459459465
107.54823423423414,-6.9744414414414475
107.54823423423414,-6.95642342342343
107.54823423423414,-6.938405405405412
107.56625225225216,-7.533
107.56625225225216,-7.5149819819819825
107.56625225225216,-7.496963963963965
107.56625225225216,-7.478945945945947
107.56625225225216,-7.460927927927929
107.56625225225216,-7.442909909909911
107.56625225225216,-7.424891891891893
107.56625225225216,-7.4068738738738755
107.56625225225216,-7.388855855855858
107.56625225225216,-7.37083783783784
107.56625225225216,-7.352819819819822
107.56625225225216,-7.334801801801804
107.56625225225216,-7.316783783783786
107.56625225225216,-7.2987657657657685
107.56625225225216,-7.280747747747751
107.56625225225216,-7.262729729729733
107.56625225225216,-7.244711711711715
107.56625225225216,-7.226693693693697
107.56625225225216,-7.208675675675679
107.56625225225216,-7.1906576576576615
107.56625225225216,-7.172639639639644
107.56625225225216,-7.154621621621626
107.56625225225216,-7.136603603603608
107.56625225225216,-7.11858558558559
107.56625225225216,-7.100567567567572
107.56625225225216,-7.0825495495495545
107.56625225225216,-7.064531531531537
107.56625225225216,-7.046513513513519
107.56625225225216,-7.028495495495501
107.56625225225216,-7.010477477477483
107.56625225225216,-6.992459459459465
107.56625225225216,-6.9744414414414475
107.56625225225216,-6.95642342342343
107.56625225225216,-6.938405405405412
107.58427027027017,-7.533
107.58427027027017,-7.5149819819819825
107.58427027027017,-7.496963963963965
107.58427027027017,-7.478945945945947
107.58427027027017,-7.460927927927929
107.58427027027017,-7.442909909909911
107.58427027027017,-7.424891891891893
107.58427027027017,-7.4068738738738755
107.58427027027017,-7.388855855855858
107.58427027027017,-7.37083783783784
107.58427027027017,-7.352819819819822
107.58427027027017,-7.334801801801804
107.58427027027017,-7.316783783783786
107.58427027027017,-7.2987657657657685
107.58427027027017,-7.280747747747751
107.58427027027017,-7.262729729729733
107.58427027027017,-7.244711711711715
107.58427027027017,-7.226693693693697
107.58427027027017,-7.208675675675679
107.58427027027017,-7.1906576576576615
107.58427027027017,-7.172639639639644
107.58427027027017,-7.154621621621626
107.58427027027017,-7.136603603603608
107.58427027027017,-7.11858558558559
107.58427027027017,-7.100567567567572
107.58427027027017,-7.0825495495495545
107.58427027027017,-7.064531531531537
107.58427027027017,-7.046513513513519
107.58427027027017,-7.028495495495501
107.58427027027017,-7.010477477477483
107.58427027027017,-6.992459459459465
107.58427027027017,-6.9744414414414475
107.58427027027017,-6.95642342342343
107.58427027027017,-6.938405405405412
107.60228828828818,-7.533
107.60228828828818,-7.5149819819819825
107.60228828828818,-7.496963963963965
107.60228828828818,-7.478945945945947
107.60228828828818,-7.460927927927929
107.60228828828818,-7.442909909909911
107.60228828828818,-7.424891891891893
107.60228828828818,-7.4068738738738755
107.60228828828818,-7.388855855855858
107.60228828828818,-7.37083783783784
107.60228828828818,-7.352819819819822
107.60228828828818,-7.334801801801804
107.60228828828818,-7.316783783783786
107.60228828828818,-7.2987657657657685
107.60228828828818,-7.280747747747751
107.60228828828818,-7.262729729729733
107.60228828828818,-7.244711711711715
107.60228828828818,-7.226693693693697
107.60228828828818,-7.208675675675679
107.60228828828818,-7.1906576576576615
107.60228828828818,-7.172639639639644
107.60228828828818,-7.154621621621626
107.60228828828818,-7.136603603603608
107.60228828828818,-7.11858558558559
107.60228828828818,-7.100567567567572
107.60228828828818,-7.0825495495495545
107.60228828828818,-7.064531531531537
107.60228828828818,-7.046513513513519
107.60228828828818,-7.028495495495501
107.60228828828818,-7.010477477477483
107.60228828828818,-6.992459459459465
107.60228828828818,-6.9744414414414475
107.60228828828818,-6.95642342342343
107.60228828828818,-6.938405405405412
107.62030630630619,-7.533
107.62030630630619,-7.5149819819819825
107.62030630630619,-7.496963963963965
107.62030630630619,-7.478945945945947
107.62030630630619,-7.460927927927929
107.62030630630619,-7.442909909909911
107.62030630630619,-7.424891891891893
107.62030630630619,-7.4068738738738755
107.62030630630619,-7.388855855855858
107.62030630630619,-7.37083783783784
107.62030630630619,-7.352819819819822
107.62030630630619,-7.334801801801804
107.62030630630619,-7.316783783783786
107.62030630630619,-7.2987657657657685
107.62030630630619,-7.280747747747751
107.62030630630619,-7.262729729729733
107.62030630630619,-7.244711711711715
107.62030630630619,-7.226693693693697
107.62030630630619,-7.208675675675679
107.62030630630619,-7.1906576576576615
107.62030630630619,-7.172639639639644
107.62030630630619,-7.154621621621626
107.62030630630619,-7.136603603603608
107.62030630630619,-7.11858558558559
107.62030630630619,-7.100567567567572
107.62030630630619,-7.0825495495495545
107.62030630630619,-7.064531531531537
107.62030630630619,-7.046513513513519
107.62030630630619,-7.028495495495501
107.62030630630619,-7.010477477477483
107.62030630630619,-6.992459459459465
107.62030630630619,-6.9744414414414475
107.62030630630619,-6.95642342342343
107.62030630630619,-6.938405405405412
107.6383243243242,-7.533
107.6383243243242,-7.5149819819819825
107.6383243243242,-7.496963963963965
107.6383243243242,-7.478945945945947
107.6383243243242,-7.460927927927929
107.6383243243242,-7.442909909909911
107.6383243243242,-7.424891891891893
107.6383243243242,-7.4068738738738755
107.6383243243242,-7.388855855855858
107.6383243243242,-7.37083783783784
107.6383243243242,-7.352819819819822
107.6383243243242,-7.334801801801804
107.6383243243242,-7.316783783783786
107.6383243243242,-7.2987657657657685
107.6383243243242,-7.280747747747751
107.6383243243242,-7.262729729729733
107.6383243243242,-7.244711711711715
107.6383243243242,-7.226693693693697
107.6383243243242,-7.208675675675679
107.6383243243242,-7.1906576576576615
107.6383243243242,-7.172639639639644
107.6383243243242,-7.154621621621626
107.6383243243242,-7.136603603603608
107.6383243243242,-7.11858558558559
107.6383243243242,-7.100567567567572
107.6383243243242,-7.0825495495495545
107.6383243243242,-7.064531531531537
107.6383243243242,-7.046513513513519
107.6383243243242,-7.028495495495501
107.6383243243242,-7.010477477477483
107.6383243243242,-6.992459459459465
107.6383243243242,-6.9744414414414475
107.6383243243242,-6.95642342342343
107.6383243243242,-6.938405405405412
107.65634234234221,-7.533
107.65634234234221,-7.5149819819819825
107.65634234234221,-7.496963963963965
107.65634234234221,-7.478945945945947
107.65634234234221,-7.460927927927929
107.65634234234221,-7.442909909909911
107.65634234234221,-7.424891891891893
107.65634234234221,-7.4068738738738755
107.65634234234221,-7.388855855855858
107.65634234234221,-7.37083783783784
107.65634234234221,-7.352819819819822
107.65634234234221,-7.334801801801804
107.65634234234221,-7.316783783783786
107.65634234234221,-7.2987657657657685
107.65634234234221,-7.280747747747751
107.65634234234221,-7.262729729729733
107.65634234234221,-7.244711711711715
107.65634234234221,-7.226693693693697
107.65634234234221,-7.208675675675679
107.65634234234221,-7.1906576576576615
107.65634234234221,-7.172639639639644
107.65634234234221,-7.154621621621626
107.65634234234221,-7.136603603603608
107.65634234234221,-7.11858558558559
107.65634234234221,-7.100567567567572
107.65634234234221,-7.0825495495495545
107.65634234234221,-7.064531531531537
107.65634234234221,-7.046513513513519
107.65634234234221,-7.028495495495501
107.65634234234221,-7.010477477477483
107.65634234234221,-6.992459459459465
107.65634234234221,-6.9744414414414475
107.65634234234221,-6.95642342342343
107.65634234234221,-6.938405405405412
107.67436036036023,-7.533
107.67436036036023,-7.5149819819819825
107.67436036036023,-7.496963963963965
107.67436036036023,-7.478945945945947
107.67436036036023,-7.460927927927929
107.67436036036023,-7.442909909909911
107.67436036036023,-7.424891891891893
107.67436036036023,-7.4068738738738755
107.67436036036023,-7.388855855855858
107.67436036036023,-7.37083783783784
107.67436036036023,-7.352819819819822
107.67436036036023,-7.334801801801804
107.67436036036023,-7.316783783783786
107.67436036036023,-7.2987657657657685
107.67436036036023,-7.280747747747751
107.67436036036023,-7.262729729729733
107.67436036036023,-7.244711711711715
107.67436036036023,-7.226693693693697
107.67436036036023,-7.208675675675679
107.67436036036023,-7.1906576576576615
107.67436036036023,-7.172639639639644
107.67436036036023,-7.154621621621626
107.67436036036023,-7.136603603603608
107.67436036036023,-7.11858558558559
107.67436036036023,-7.100567567567572
107.67436036036023,-7.0825495495495545
107.67436036036023,-7.064531531531537
107.67436036036023,-7.046513513513519
107.67436036036023,-7.028495495495501
107.67436036036023,-7.010477477477483
107.67436036036023,-6.992459459459465
107.67436036036023,-6.9744414414414475
107.67436036036023,-6.95642342342343
107.67436036036023,-6.938405405405412
107.69237837837824,-7.533
107.69237837837824,-7.5149819819819825
107.69237837837824,-7.496963963963965
107.69237837837824,-7.478945945945947
107.69237837837824,-7.460927927927929
107.69237837837824,-7.442909909909911
107.69237837837824,-7.424891891891893
107.69237837837824,-7.4068738738738755
107.69237837837824,-7.388855855855858
107.69237837837824,-7.37083783783784
107.69237837837824,-7.352819819819822
107.69237837837824,-7.334801801801804
107.69237837837824,-7.316783783783786
107.69237837837824,-7.2987657657657685
107.69237837837824,-7.280747747747751
107.69237837837824,-7.262729729729733
107.69237837837824,-7.244711711711715
107.69237837837824,-7.226693693693697
107.69237837837824,-7.208675675675679
107.69237837837824,-7.1906576576576615
107.69237837837824,-7.172639639639644
107.69237837837824,-7.154621621621626
107.69237837837824,-7.136603603603608
107.69237837837824,-7.11858558558559
107.69237837837824,-7.100567567567572
107.69237837837824,-7.0825495495495545
107.69237837837824,-7.064531531531537
107.69237837837824,-7.046513513513519
107.69237837837824,-7.028495495495501
107.69237837837824,-7.010477477477483
107.69237837837824,-6.992459459459465
107.69237837837824,-6.9744414414414475
107.69237837837824,-6.95642342342343
107.69237837837824,-6.938405405405412
107.71039639639625,-7.533
107.71039639639625,-7.5149819819819825
107.71039639639625,-7.496963963963965
107.71039639639625,-7.478945945945947
107.71039639639625,-7.460927927927929
107.71039639639625,-7.442909909909911
107.71039639639625,-7.424891891891893
107.71039639639625,-7.4068738738738755
107.71039639639625,-7.388855855855858
107.71039639639625,-7.37083783783784
107.71039639639625,-7.352819819819822
107.71039639639625,-7.334801801801804
107.71039639639625,-7.316783783783786
107.71039639639625,-7.2987657657657685
107.71039639639625,-7.280747747747751
107.71039639639625,-7.262729729729733
107.71039639639625,-7.244711711711715
107.71039639639625,-7.226693693693697
107.71039639639625,-7.208675675675679
107.71039639639625,-7.1906576576576615
107.71039639639625,-7.172639639639644
107.71039639639625,-7.154621621621626
107.71039639639625,-7.136603603603608
107.71039639639625,-7.11858558558559
107.71039639639625,-7.100567567567572
107.71039639639625,-7.0825495495495545
107.71039639639625,-7.064531531531537
107.71039639639625,-7.046513513513519
107.71039639639625,-7.028495495495501
107.71039639639625,-7.010477477477483
107.71039639639625,-6.992459459459465
107.71039639639625,-6.9744414414414475
107.71039639639625,-6.95642342342343
107.71039639639625,-6.938405405405412
107.72841441441426,-7.533
107.72841441441426,-7.5149819819819825
107.72841441441426,-7.496963963963965
107.72841441441426,-7.478945945945947
107.72841441441426,-7.460927927927929
107.72841441441426,-7.442909909909911
107.72841441441426,-7.424891891891893
107.72841441441426,-7.4068738738738755
107.72841441441426,-7.388855855855858
107.72841441441426,-7.37083783783784
107.72841441441426,-7.352819819819822
107.72841441441426,-7.334801801801804
107.72841441441426,-7.316783783783786
107.72841441441426,-7.2987657657657685
107.72841441441426,-7.280747747747751
107.72841441441426,-7.262729729729733
107.72841441441426,-7.244711711711715
107.72841441441426,-7.226693693693697
107.72841441441426,-7.208675675675679
107.72841441441426,-7.1906576576576615
107.72841441441426,-7.172639639639644
107.72841441441426,-7.154621621621626
107.72841441441426,-7.136603603603608
107.72841441441426,-7.11858558558559
107.72841441441426,-7.100567567567572
107.72841441441426,-7.0825495495495545
107.72841441441426,-7.064531531531537
107.72841441441426,-7.046513513513519
107.72841441441426,-7.028495495495501
107.72841441441426,-7.010477477477483
107.72841441441426,-6.992459459459465
107.72841441441426,-6.9744414414414475
107.72841441441426,-6.95642342342343
107.72841441441426,-6.938405405405412
107.74643243243227,-7.533
107.74643243243227,-7.5149819819819825
107.74643243243227,-7.496963963963965
107.74643243243227,-7.478945945945947
107.74643243243227,-7.460927927927929
107.74643243243227,-7.442909909909911
107.74643243243227,-7.424891891891893
107.74643243243227,-7.4068738738738755
107.74643243243227,-7.388855855855858
107.74643243243227,-7.37083783783784
107.74643243243227,-7.352819819819822
107.74643243243227,-7.334801801801804
107.74643243243227,-7.316783783783786
